payment_id,order_id,payment_method,payment_status
PAY09207,ORD09207,Debit Card,Successful
PAY09208,ORD09208,UPI,Successful
PAY09209,ORD09209,UPI,Successful
PAY09210,ORD09210,Debit Card,Failed
PAY09211,ORD09211,Cash on Delivery,Successful
PAY09212,ORD09212,Cash on Delivery,Successful
PAY09213,ORD09213,UPI,Successful
PAY09214,ORD09214,UPI,Successful
PAY09215,ORD09215,Debit Card,Successful
PAY09216,ORD09216,UPI,Successful
PAY09217,ORD09217,Debit Card,Successful
PAY09218,ORD09218,Credit Card,Successful
PAY09219,ORD09219,Net Banking,Successful
PAY09220,ORD09220,UPI,Successful
PAY09221,ORD09221,Credit Card,Failed
PAY09222,ORD09222,Credit Card,Successful
PAY09223,ORD09223,Debit Card,Refunded
PAY09224,ORD09224,Credit Card,Successful
PAY09225,ORD09225,UPI,Successful
PAY09226,ORD09226,Debit Card,Successful
PAY09227,ORD09227,Debit Card,Successful
PAY09228,ORD09228,Debit Card,Refunded
PAY09229,ORD09229,Debit Card,Refunded
PAY09230,ORD09230,Credit Card,Successful
PAY09231,ORD09231,Debit Card,Successful
PAY09232,ORD09232,Credit Card,Successful
PAY09233,ORD09233,Debit Card,Successful
PAY09234,ORD09234,UPI,Successful
PAY09235,ORD09235,Cash on Delivery,Successful
PAY09236,ORD09236,Cash on Delivery,Successful
PAY09237,ORD09237,UPI,Failed
PAY09238,ORD09238,Debit Card,Successful
PAY09239,ORD09239,Net Banking,Successful
PAY09240,ORD09240,Cash on Delivery,Failed
PAY09241,ORD09241,Credit Card,Failed
PAY09242,ORD09242,UPI,Refunded
PAY09243,ORD09243,UPI,Successful
PAY09244,ORD09244,Debit Card,Successful
PAY09245,ORD09245,Debit Card,Successful
PAY09246,ORD09246,Debit Card,Successful
PAY09247,ORD09247,Cash on Delivery,Successful
PAY09248,ORD09248,Debit Card,Successful
PAY09249,ORD09249,Credit Card,Successful
PAY09250,ORD09250,Cash on Delivery,Successful
PAY09251,ORD09251,Credit Card,Successful
PAY09252,ORD09252,Cash on Delivery,Successful
PAY09253,ORD09253,Net Banking,Successful
PAY09254,ORD09254,Credit Card,Successful
PAY09255,ORD09255,Credit Card,Successful
PAY09256,ORD09256,Net Banking,Successful
PAY09257,ORD09257,Credit Card,Successful
PAY09258,ORD09258,Credit Card,Successful
PAY09259,ORD09259,UPI,Successful
PAY09260,ORD09260,UPI,Failed
PAY09261,ORD09261,Net Banking,Successful
PAY09262,ORD09262,Credit Card,Successful
PAY09263,ORD09263,Credit Card,Successful
PAY09264,ORD09264,Cash on Delivery,Successful
PAY09265,ORD09265,Net Banking,Successful
PAY09266,ORD09266,Net Banking,Successful
PAY09267,ORD09267,UPI,Successful
PAY09268,ORD09268,Cash on Delivery,Successful
PAY09269,ORD09269,Cash on Delivery,Successful
PAY09270,ORD09270,UPI,Successful
PAY09271,ORD09271,Credit Card,Successful
PAY09272,ORD09272,Debit Card,Successful
PAY09273,ORD09273,Net Banking,Successful
PAY09274,ORD09274,Cash on Delivery,Successful
PAY09275,ORD09275,Cash on Delivery,Successful
PAY09276,ORD09276,Cash on Delivery,Refunded
PAY09277,ORD09277,Cash on Delivery,Refunded
PAY09278,ORD09278,Net Banking,Successful
PAY09279,ORD09279,Net Banking,Successful
PAY09280,ORD09280,Net Banking,Successful
PAY09281,ORD09281,Credit Card,Successful
PAY09282,ORD09282,Credit Card,Successful
PAY09283,ORD09283,Net Banking,Successful
PAY09284,ORD09284,Debit Card,Successful
PAY09285,ORD09285,Cash on Delivery,Successful
PAY09286,ORD09286,Net Banking,Successful
PAY09287,ORD09287,Debit Card,Successful
PAY09288,ORD09288,Net Banking,Successful
PAY09289,ORD09289,Net Banking,Successful
PAY09290,ORD09290,Cash on Delivery,Successful
PAY09291,ORD09291,Credit Card,Successful
PAY09292,ORD09292,UPI,Successful
PAY09293,ORD09293,UPI,Successful
PAY09294,ORD09294,Cash on Delivery,Successful
PAY09295,ORD09295,UPI,Successful
PAY09296,ORD09296,Debit Card,Successful
PAY09297,ORD09297,Net Banking,Successful
PAY09298,ORD09298,UPI,Successful
PAY09299,ORD09299,UPI,Successful
PAY09300,ORD09300,Net Banking,Refunded
PAY09301,ORD09301,Cash on Delivery,Successful
PAY09302,ORD09302,Credit Card,Successful
PAY09303,ORD09303,UPI,Successful
PAY09304,ORD09304,Debit Card,Successful
PAY09305,ORD09305,Net Banking,Successful
PAY09306,ORD09306,Net Banking,Successful
PAY09307,ORD09307,Cash on Delivery,Successful
PAY09308,ORD09308,Debit Card,Successful
PAY09309,ORD09309,Net Banking,Successful
PAY09310,ORD09310,UPI,Successful
PAY09311,ORD09311,Cash on Delivery,Refunded
PAY09312,ORD09312,Net Banking,Refunded
PAY09313,ORD09313,Credit Card,Successful
PAY09314,ORD09314,Credit Card,Successful
PAY09315,ORD09315,Debit Card,Successful
PAY09316,ORD09316,Cash on Delivery,Successful
PAY09317,ORD09317,Cash on Delivery,Successful
PAY09318,ORD09318,Net Banking,Successful
PAY09319,ORD09319,Debit Card,Successful
PAY09320,ORD09320,Net Banking,Successful
PAY09321,ORD09321,Debit Card,Successful
PAY09322,ORD09322,Debit Card,Successful
PAY09323,ORD09323,Debit Card,Successful
PAY09324,ORD09324,Net Banking,Successful
PAY09325,ORD09325,Debit Card,Successful
PAY09326,ORD09326,Credit Card,Refunded
PAY09327,ORD09327,Net Banking,Failed
PAY09328,ORD09328,Debit Card,Successful
PAY09329,ORD09329,Credit Card,Refunded
PAY09330,ORD09330,Credit Card,Successful
PAY09331,ORD09331,Cash on Delivery,Successful
PAY09332,ORD09332,Debit Card,Successful
PAY09333,ORD09333,Cash on Delivery,Successful
PAY09334,ORD09334,Cash on Delivery,Successful
PAY09335,ORD09335,UPI,Successful
PAY09336,ORD09336,Debit Card,Successful
PAY09337,ORD09337,Debit Card,Successful
PAY09338,ORD09338,Debit Card,Successful
PAY09339,ORD09339,Net Banking,Successful
PAY09340,ORD09340,Cash on Delivery,Successful
PAY09341,ORD09341,Net Banking,Successful
PAY09342,ORD09342,Credit Card,Successful
PAY09343,ORD09343,Net Banking,Successful
PAY09344,ORD09344,UPI,Successful
PAY09345,ORD09345,Cash on Delivery,Successful
PAY09346,ORD09346,Net Banking,Successful
PAY09347,ORD09347,Credit Card,Successful
PAY09348,ORD09348,Cash on Delivery,Successful
PAY09349,ORD09349,UPI,Successful
PAY09350,ORD09350,Debit Card,Refunded
PAY09351,ORD09351,Credit Card,Successful
PAY09352,ORD09352,UPI,Successful
PAY09353,ORD09353,UPI,Successful
PAY09354,ORD09354,Net Banking,Successful
PAY09355,ORD09355,Net Banking,Successful
PAY09356,ORD09356,Credit Card,Successful
PAY09357,ORD09357,Credit Card,Successful
PAY09358,ORD09358,Cash on Delivery,Successful
PAY09359,ORD09359,Net Banking,Successful
PAY09360,ORD09360,Debit Card,Successful
PAY09361,ORD09361,Credit Card,Successful
PAY09362,ORD09362,Debit Card,Successful
PAY09363,ORD09363,Credit Card,Successful
PAY09364,ORD09364,Net Banking,Failed
PAY09365,ORD09365,UPI,Successful
PAY09366,ORD09366,Debit Card,Successful
PAY09367,ORD09367,UPI,Successful
PAY09368,ORD09368,Debit Card,Successful
PAY09369,ORD09369,Cash on Delivery,Successful
PAY09370,ORD09370,Net Banking,Successful
PAY09371,ORD09371,Cash on Delivery,Successful
PAY09372,ORD09372,Credit Card,Successful
PAY09373,ORD09373,Cash on Delivery,Successful
PAY09374,ORD09374,UPI,Failed
PAY09375,ORD09375,Debit Card,Successful
PAY09376,ORD09376,Debit Card,Successful
PAY09377,ORD09377,Debit Card,Successful
PAY09378,ORD09378,UPI,Successful
PAY09379,ORD09379,UPI,Successful
PAY09380,ORD09380,UPI,Successful
PAY09381,ORD09381,Debit Card,Successful
PAY09382,ORD09382,UPI,Successful
PAY09383,ORD09383,Net Banking,Successful
PAY09384,ORD09384,Cash on Delivery,Failed
PAY09385,ORD09385,Debit Card,Successful
PAY09386,ORD09386,Credit Card,Successful
PAY09387,ORD09387,Credit Card,Successful
PAY09388,ORD09388,Cash on Delivery,Successful
PAY09389,ORD09389,Net Banking,Successful
PAY09390,ORD09390,Cash on Delivery,Successful
PAY09391,ORD09391,Net Banking,Successful
PAY09392,ORD09392,UPI,Successful
PAY09393,ORD09393,Credit Card,Successful
PAY09394,ORD09394,Debit Card,Successful
PAY09395,ORD09395,Debit Card,Successful
PAY09396,ORD09396,UPI,Successful
PAY09397,ORD09397,Debit Card,Successful
PAY09398,ORD09398,Net Banking,Successful
PAY09399,ORD09399,Credit Card,Refunded
PAY09400,ORD09400,UPI,Successful
PAY09401,ORD09401,Cash on Delivery,Successful
PAY09402,ORD09402,Net Banking,Successful
PAY09403,ORD09403,Credit Card,Failed
PAY09404,ORD09404,Net Banking,Successful
PAY09405,ORD09405,Credit Card,Successful
PAY09406,ORD09406,UPI,Successful
PAY09407,ORD09407,Net Banking,Failed
PAY09408,ORD09408,Credit Card,Successful
PAY09409,ORD09409,Cash on Delivery,Successful
PAY09410,ORD09410,Debit Card,Successful
PAY09411,ORD09411,Credit Card,Successful
PAY09412,ORD09412,Net Banking,Successful
PAY09413,ORD09413,Cash on Delivery,Successful
PAY09414,ORD09414,Debit Card,Successful
PAY09415,ORD09415,Net Banking,Successful
PAY09416,ORD09416,UPI,Successful
PAY09417,ORD09417,UPI,Successful
PAY09418,ORD09418,Debit Card,Successful
PAY09419,ORD09419,Debit Card,Successful
PAY09420,ORD09420,Debit Card,Successful
PAY09421,ORD09421,UPI,Successful
PAY09422,ORD09422,Debit Card,Successful
PAY09423,ORD09423,Cash on Delivery,Failed
PAY09424,ORD09424,Credit Card,Successful
PAY09425,ORD09425,Cash on Delivery,Successful
PAY09426,ORD09426,Net Banking,Successful
PAY09427,ORD09427,Cash on Delivery,Refunded
PAY09428,ORD09428,Net Banking,Successful
PAY09429,ORD09429,Cash on Delivery,Successful
PAY09430,ORD09430,Credit Card,Successful
PAY09431,ORD09431,Cash on Delivery,Successful
PAY09432,ORD09432,Credit Card,Successful
PAY09433,ORD09433,Debit Card,Successful
PAY09434,ORD09434,UPI,Successful
PAY09435,ORD09435,Cash on Delivery,Successful
PAY09436,ORD09436,Debit Card,Successful
PAY09437,ORD09437,Credit Card,Successful
PAY09438,ORD09438,Net Banking,Successful
PAY09439,ORD09439,Net Banking,Successful
PAY09440,ORD09440,Debit Card,Successful
PAY09441,ORD09441,Debit Card,Successful
PAY09442,ORD09442,Debit Card,Successful
PAY09443,ORD09443,UPI,Refunded
PAY09444,ORD09444,Cash on Delivery,Successful
PAY09445,ORD09445,Cash on Delivery,Successful
PAY09446,ORD09446,Cash on Delivery,Successful
PAY09447,ORD09447,UPI,Successful
PAY09448,ORD09448,UPI,Successful
PAY09449,ORD09449,Cash on Delivery,Refunded
PAY09450,ORD09450,Credit Card,Refunded
PAY09451,ORD09451,Credit Card,Successful
PAY09452,ORD09452,Credit Card,Successful
PAY09453,ORD09453,Debit Card,Successful
PAY09454,ORD09454,UPI,Successful
PAY09455,ORD09455,UPI,Successful
PAY09456,ORD09456,Net Banking,Failed
PAY09457,ORD09457,UPI,Successful
PAY09458,ORD09458,Net Banking,Successful
PAY09459,ORD09459,Debit Card,Successful
PAY09460,ORD09460,Net Banking,Successful
PAY09461,ORD09461,Net Banking,Failed
PAY09462,ORD09462,Credit Card,Successful
PAY09463,ORD09463,Debit Card,Failed
PAY09464,ORD09464,Net Banking,Successful
PAY09465,ORD09465,Cash on Delivery,Successful
PAY09466,ORD09466,Credit Card,Successful
PAY09467,ORD09467,Credit Card,Successful
PAY09468,ORD09468,Cash on Delivery,Successful
PAY09469,ORD09469,Net Banking,Successful
PAY09470,ORD09470,Net Banking,Refunded
PAY09471,ORD09471,Cash on Delivery,Successful
PAY09472,ORD09472,Debit Card,Successful
PAY09473,ORD09473,Debit Card,Successful
PAY09474,ORD09474,Credit Card,Successful
PAY09475,ORD09475,Credit Card,Failed
PAY09476,ORD09476,Cash on Delivery,Successful
PAY09477,ORD09477,UPI,Successful
PAY09478,ORD09478,Credit Card,Refunded
PAY09479,ORD09479,Cash on Delivery,Successful
PAY09480,ORD09480,Debit Card,Successful
PAY09481,ORD09481,UPI,Successful
PAY09482,ORD09482,UPI,Successful
PAY09483,ORD09483,Debit Card,Successful
PAY09484,ORD09484,UPI,Successful
PAY09485,ORD09485,UPI,Successful
PAY09486,ORD09486,Cash on Delivery,Successful
PAY09487,ORD09487,Net Banking,Successful
PAY09488,ORD09488,Debit Card,Successful
PAY09489,ORD09489,Net Banking,Successful
PAY09490,ORD09490,Debit Card,Successful
PAY09491,ORD09491,Cash on Delivery,Successful
PAY09492,ORD09492,Net Banking,Successful
PAY09493,ORD09493,Debit Card,Failed
PAY09494,ORD09494,Credit Card,Successful
PAY09495,ORD09495,Net Banking,Successful
PAY09496,ORD09496,Credit Card,Successful
PAY09497,ORD09497,Net Banking,Successful
PAY09498,ORD09498,Cash on Delivery,Successful
PAY09499,ORD09499,Credit Card,Successful
PAY09500,ORD09500,Net Banking,Successful
PAY09501,ORD09501,Debit Card,Successful
PAY09502,ORD09502,Cash on Delivery,Successful
PAY09503,ORD09503,Credit Card,Failed
PAY09504,ORD09504,Credit Card,Successful
PAY09505,ORD09505,UPI,Failed
PAY09506,ORD09506,UPI,Successful
PAY09507,ORD09507,Net Banking,Successful
PAY09508,ORD09508,Credit Card,Successful
PAY09509,ORD09509,UPI,Successful
PAY09510,ORD09510,UPI,Successful
PAY09511,ORD09511,Net Banking,Successful
PAY09512,ORD09512,Net Banking,Successful
PAY09513,ORD09513,Debit Card,Successful
PAY09514,ORD09514,Cash on Delivery,Successful
PAY09515,ORD09515,Debit Card,Successful
PAY09516,ORD09516,Debit Card,Successful
PAY09517,ORD09517,Cash on Delivery,Successful
PAY09518,ORD09518,Credit Card,Successful
PAY09519,ORD09519,Credit Card,Successful
PAY09520,ORD09520,Net Banking,Successful
PAY09521,ORD09521,Cash on Delivery,Successful
PAY09522,ORD09522,Debit Card,Successful
PAY09523,ORD09523,Credit Card,Successful
PAY09524,ORD09524,Net Banking,Successful
PAY09525,ORD09525,Cash on Delivery,Successful
PAY09526,ORD09526,Cash on Delivery,Successful
PAY09527,ORD09527,UPI,Refunded
PAY09528,ORD09528,Credit Card,Successful
PAY09529,ORD09529,UPI,Successful
PAY09530,ORD09530,UPI,Successful
PAY09531,ORD09531,Cash on Delivery,Failed
PAY09532,ORD09532,Credit Card,Successful
PAY09533,ORD09533,Net Banking,Successful
PAY09534,ORD09534,Cash on Delivery,Successful
PAY09535,ORD09535,UPI,Successful
PAY09536,ORD09536,Debit Card,Successful
PAY09537,ORD09537,Cash on Delivery,Successful
PAY09538,ORD09538,Cash on Delivery,Failed
PAY09539,ORD09539,UPI,Successful
PAY09540,ORD09540,Cash on Delivery,Successful
PAY09541,ORD09541,UPI,Successful
PAY09542,ORD09542,Credit Card,Successful
PAY09543,ORD09543,UPI,Successful
PAY09544,ORD09544,Credit Card,Successful
PAY09545,ORD09545,Net Banking,Successful
PAY09546,ORD09546,Credit Card,Successful
PAY09547,ORD09547,Net Banking,Refunded
PAY09548,ORD09548,Credit Card,Successful
PAY09549,ORD09549,Net Banking,Successful
PAY09550,ORD09550,UPI,Successful
PAY09551,ORD09551,Cash on Delivery,Failed
PAY09552,ORD09552,Debit Card,Successful
PAY09553,ORD09553,Debit Card,Successful
PAY09554,ORD09554,Debit Card,Successful
PAY09555,ORD09555,UPI,Successful
PAY09556,ORD09556,UPI,Successful
PAY09557,ORD09557,Debit Card,Successful
PAY09558,ORD09558,Debit Card,Refunded
PAY09559,ORD09559,UPI,Successful
PAY09560,ORD09560,Debit Card,Successful
PAY09561,ORD09561,Credit Card,Successful
PAY09562,ORD09562,Credit Card,Successful
PAY09563,ORD09563,Debit Card,Successful
PAY09564,ORD09564,Net Banking,Successful
PAY09565,ORD09565,Cash on Delivery,Successful
PAY09566,ORD09566,UPI,Successful
PAY09567,ORD09567,UPI,Failed
PAY09568,ORD09568,UPI,Successful
PAY09569,ORD09569,Credit Card,Successful
PAY09570,ORD09570,Net Banking,Successful
PAY09571,ORD09571,UPI,Successful
PAY09572,ORD09572,Cash on Delivery,Successful
PAY09573,ORD09573,Cash on Delivery,Successful
PAY09574,ORD09574,UPI,Refunded
PAY09575,ORD09575,Credit Card,Successful
PAY09576,ORD09576,Cash on Delivery,Successful
PAY09577,ORD09577,Net Banking,Successful
PAY09578,ORD09578,Credit Card,Successful
PAY09579,ORD09579,Debit Card,Successful
PAY09580,ORD09580,Net Banking,Successful
PAY09581,ORD09581,Debit Card,Successful
PAY09582,ORD09582,Cash on Delivery,Successful
PAY09583,ORD09583,UPI,Successful
PAY09584,ORD09584,Debit Card,Successful
PAY09585,ORD09585,Cash on Delivery,Successful
PAY09586,ORD09586,Credit Card,Refunded
PAY09587,ORD09587,Debit Card,Successful
PAY09588,ORD09588,Debit Card,Refunded
PAY09589,ORD09589,UPI,Failed
PAY09590,ORD09590,UPI,Successful
PAY09591,ORD09591,Net Banking,Successful
PAY09592,ORD09592,Cash on Delivery,Successful
PAY09593,ORD09593,Debit Card,Successful
PAY09594,ORD09594,Debit Card,Successful
PAY09595,ORD09595,Net Banking,Successful
PAY09596,ORD09596,UPI,Successful
PAY09597,ORD09597,Net Banking,Successful
PAY09598,ORD09598,Debit Card,Successful
PAY09599,ORD09599,Debit Card,Refunded
PAY09600,ORD09600,Net Banking,Successful
PAY09601,ORD09601,Net Banking,Successful
PAY09602,ORD09602,Cash on Delivery,Failed
PAY09603,ORD09603,Debit Card,Successful
PAY09604,ORD09604,Net Banking,Failed
PAY09605,ORD09605,Credit Card,Successful
PAY09606,ORD09606,Cash on Delivery,Successful
PAY09607,ORD09607,Debit Card,Successful
PAY09608,ORD09608,UPI,Refunded
PAY09609,ORD09609,UPI,Successful
PAY09610,ORD09610,Net Banking,Successful
PAY09611,ORD09611,Net Banking,Successful
PAY09612,ORD09612,Debit Card,Successful
PAY09613,ORD09613,Cash on Delivery,Refunded
PAY09614,ORD09614,Credit Card,Successful
PAY09615,ORD09615,Net Banking,Successful
PAY09616,ORD09616,Credit Card,Successful
PAY09617,ORD09617,Credit Card,Successful
PAY09618,ORD09618,Cash on Delivery,Successful
PAY09619,ORD09619,Net Banking,Refunded
PAY09620,ORD09620,UPI,Successful
PAY09621,ORD09621,Credit Card,Successful
PAY09622,ORD09622,Debit Card,Successful
PAY09623,ORD09623,Cash on Delivery,Successful
PAY09624,ORD09624,UPI,Successful
PAY09625,ORD09625,Credit Card,Successful
PAY09626,ORD09626,Credit Card,Successful
PAY09627,ORD09627,Net Banking,Successful
PAY09628,ORD09628,Debit Card,Successful
PAY09629,ORD09629,Debit Card,Successful
PAY09630,ORD09630,Credit Card,Successful
PAY09631,ORD09631,Credit Card,Successful
PAY09632,ORD09632,UPI,Refunded
PAY09633,ORD09633,Net Banking,Successful
PAY09634,ORD09634,Cash on Delivery,Successful
PAY09635,ORD09635,Net Banking,Successful
PAY09636,ORD09636,Cash on Delivery,Successful
PAY09637,ORD09637,Credit Card,Successful
PAY09638,ORD09638,UPI,Successful
PAY09639,ORD09639,Credit Card,Successful
PAY09640,ORD09640,Credit Card,Successful
PAY09641,ORD09641,UPI,Successful
PAY09642,ORD09642,UPI,Successful
PAY09643,ORD09643,Cash on Delivery,Successful
PAY09644,ORD09644,Debit Card,Successful
PAY09645,ORD09645,UPI,Successful
PAY09646,ORD09646,Net Banking,Successful
PAY09647,ORD09647,Net Banking,Successful
PAY09648,ORD09648,UPI,Failed
PAY09649,ORD09649,Debit Card,Successful
PAY09650,ORD09650,Cash on Delivery,Successful
PAY09651,ORD09651,UPI,Successful
PAY09652,ORD09652,Credit Card,Successful
PAY09653,ORD09653,Cash on Delivery,Successful
PAY09654,ORD09654,Net Banking,Successful
PAY09655,ORD09655,Debit Card,Successful
PAY09656,ORD09656,Credit Card,Successful
PAY09657,ORD09657,Credit Card,Successful
PAY09658,ORD09658,UPI,Successful
PAY09659,ORD09659,Debit Card,Successful
PAY09660,ORD09660,UPI,Refunded
PAY09661,ORD09661,UPI,Successful
PAY09662,ORD09662,Credit Card,Successful
PAY09663,ORD09663,Debit Card,Successful
PAY09664,ORD09664,UPI,Successful
PAY09665,ORD09665,Net Banking,Successful
PAY09666,ORD09666,Credit Card,Successful
PAY09667,ORD09667,UPI,Successful
PAY09668,ORD09668,Credit Card,Successful
PAY09669,ORD09669,Cash on Delivery,Successful
PAY09670,ORD09670,UPI,Successful
PAY09671,ORD09671,UPI,Successful
PAY09672,ORD09672,Credit Card,Refunded
PAY09673,ORD09673,UPI,Successful
PAY09674,ORD09674,Cash on Delivery,Successful
PAY09675,ORD09675,Net Banking,Refunded
PAY09676,ORD09676,Debit Card,Successful
PAY09677,ORD09677,Credit Card,Successful
PAY09678,ORD09678,Credit Card,Successful
PAY09679,ORD09679,Cash on Delivery,Failed
PAY09680,ORD09680,Cash on Delivery,Successful
PAY09681,ORD09681,UPI,Successful
PAY09682,ORD09682,Debit Card,Successful
PAY09683,ORD09683,Debit Card,Successful
PAY09684,ORD09684,Cash on Delivery,Successful
PAY09685,ORD09685,Credit Card,Successful
PAY09686,ORD09686,Debit Card,Successful
PAY09687,ORD09687,Net Banking,Failed
PAY09688,ORD09688,Net Banking,Successful
PAY09689,ORD09689,Net Banking,Successful
PAY09690,ORD09690,UPI,Successful
PAY09691,ORD09691,Debit Card,Successful
PAY09692,ORD09692,Debit Card,Failed
PAY09693,ORD09693,Net Banking,Successful
PAY09694,ORD09694,Credit Card,Successful
PAY09695,ORD09695,UPI,Successful
PAY09696,ORD09696,Net Banking,Successful
PAY09697,ORD09697,Net Banking,Successful
PAY09698,ORD09698,Net Banking,Successful
PAY09699,ORD09699,Debit Card,Failed
PAY09700,ORD09700,UPI,Successful
PAY09701,ORD09701,Credit Card,Successful
PAY09702,ORD09702,Net Banking,Successful
PAY09703,ORD09703,Net Banking,Successful
PAY09704,ORD09704,Cash on Delivery,Successful
PAY09705,ORD09705,Credit Card,Successful
PAY09706,ORD09706,Debit Card,Successful
PAY09707,ORD09707,Debit Card,Successful
PAY09708,ORD09708,Credit Card,Successful
PAY09709,ORD09709,Debit Card,Successful
PAY09710,ORD09710,UPI,Successful
PAY09711,ORD09711,UPI,Successful
PAY09712,ORD09712,Credit Card,Successful
